state,place_type,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths,id_municipio,municipio,latitude,longitude
SP,city,Cruzeiro,3513405,2021-05-30,202122,82571,82238,True,False,5224,6326.67644,2021-05-30,0.014,73,411,63,0,4881,Cruzeiro,-22.572764,-44.96896
SP,city,Elisiário,3514924,2021-05-30,202122,3697,3651,True,False,383,10359.75115,2021-05-30,0.0131,5,383,7,0,4898,Elisiário,-21.167754,-49.114594
SP,city,Guará,3517703,2021-05-30,202122,21308,21220,True,False,1564,7339.96621,2021-05-30,0.0467,73,398,11,0,4935,Guará,-20.430162,-47.823626
SP,city,Iacanga,3519105,2021-05-30,202122,11858,11710,True,False,1024,8635.52032,2021-05-30,0.0186,19,390,2,0,4952,Iacanga,-21.889646,-49.030959
SP,city,Monte Alto,3531308,2021-05-30,202122,50772,50498,True,False,3801,7486.40983,2021-05-30,0.0316,120,419,35,0,5084,Monte Alto,-21.265545,-48.497066
SP,city,Monte Aprazível,3531407,2021-05-30,202122,25373,25087,True,False,2195,8650.92815,2021-05-30,0.0287,63,389,46,1,5085,Monte Aprazível,-20.768015,-49.71842
SP,city,Monte Mor,3531803,2021-05-30,202122,60754,59772,True,False,4478,7370.7081,2021-05-30,0.021,94,411,23,2,5089,Monte Mor,-22.945043,-47.312182
SP,city,Piraju,3538808,2021-05-30,202122,29869,29806,True,False,1371,4590.04319,2021-05-30,0.0365,50,407,11,1,5168,Piraju,-23.198066,-49.380335
SP,city,Serrana,3551504,2021-05-30,202122,45644,45107,True,False,4010,8785.38253,2021-05-30,0.0209,84,408,18,0,5308,Serrana,-21.204336,-47.595239
SP,city,Vargem Grande do Sul,3556404,2021-05-30,202122,43110,42845,True,False,2188,5075.38854,2021-05-30,0.0238,52,395,6,1,5366,Vargem Grande do Sul,-21.832194,-46.891286
SP,city,Caçapava,3508504,2021-05-30,202122,95018,94263,True,False,6868,7228.10415,2021-05-30,0.0293,201,418,118,2,4828,Caçapava,-23.099204,-45.707645
SP,city,Canas,3509957,2021-05-30,202122,5204,5138,True,False,178,3420.44581,2021-05-30,0.0225,4,389,2,0,4845,Canas,-22.700344,-45.052117
SP,city,Dourado,3514304,2021-05-30,202122,8878,8873,True,False,536,6037.39581,2021-05-30,0.0224,12,380,2,0,4891,Dourado,-22.104436,-48.317823
SP,city,Estiva Gerbi,3557303,2021-05-30,202122,11407,11304,True,False,622,5452.79215,2021-05-30,0.045,28,415,0,0,4906,Estiva Gerbi,-22.271314,-46.948111
SP,city,Irapuru,3521606,2021-05-30,202122,8325,8294,True,False,572,6870.87087,2021-05-30,0.042,24,390,4,1,4981,Irapuru,-21.56839,-51.347171
SP,city,Jardinópolis,3525102,2021-05-30,202122,44970,44380,True,False,3201,7118.07872,2021-05-30,0.0353,113,414,62,1,5018,Jardinópolis,-21.017612,-47.760583
SP,city,Lençóis Paulista,3526803,2021-05-30,202122,68990,68432,True,False,10325,14965.93709,2021-05-30,0.0139,144,426,123,0,5036,Lençóis Paulista,-22.602693,-48.803683
SP,city,Mirassolândia,3530409,2021-05-30,202122,4919,4871,True,False,408,8294.36877,2021-05-30,0.0294,12,358,2,0,5075,Mirassolândia,-20.617859,-49.461726
SP,city,Nantes,3532157,2021-05-30,202122,3179,3141,True,False,186,5850.89651,2021-05-30,0.0269,5,332,0,0,5094,Nantes,-22.615559,-51.239977
SP,city,Adamantina,3500105,2021-05-30,202122,35111,35068,True,False,2759,7857.93626,2021-05-30,0.029,80,423,16,0,4732,Adamantina,-21.682012,-51.073695
SP,city,Adolfo,3500204,2021-05-30,202122,3554,3562,True,False,445,12521.10298,2021-05-30,0.0247,11,396,1,0,4733,Adolfo,-21.232494,-49.645128
SP,city,Aguaí,3500303,2021-05-30,202122,36648,36305,True,False,2430,6630.64833,2021-05-30,0.0321,78,403,27,0,4734,Aguaí,-22.057207,-46.973502
SP,city,Águas da Prata,3500402,2021-05-30,202122,8221,8180,True,False,473,5753.55796,2021-05-30,0.0444,21,397,9,0,4735,Águas da Prata,-21.931935,-46.717622
SP,city,Águas de Lindóia,3500501,2021-05-30,202122,18808,18705,True,False,1327,7055.50829,2021-05-30,0.0234,31,424,15,0,4736,Águas de Lindóia,-22.473305,-46.631441
SP,city,Águas de Santa Bárbara,3500550,2021-05-30,202122,6109,6075,True,False,333,5450.97397,2021-05-30,0.036,12,388,1,0,4737,Águas de Santa Bárbara,-22.881186,-49.242133
SP,city,Águas de São Pedro,3500600,2021-05-30,202122,3521,3451,True,False,265,7526.27095,2021-05-30,0.0226,6,416,2,0,4738,Águas de São Pedro,-22.597749,-47.873395
SP,city,Agudos,3500709,2021-05-30,202122,37401,37214,True,False,3114,8325.98059,2021-05-30,0.0234,73,424,38,0,4739,Agudos,-22.469433,-48.98632
SP,city,Alambari,3500758,2021-05-30,202122,6129,6025,True,False,486,7929.51542,2021-05-30,0.0206,10,410,2,0,4740,Alambari,-23.550338,-47.897971
SP,city,Alfredo Marcondes,3500808,2021-05-30,202122,4184,4166,True,False,215,5138.62333,2021-05-30,0.0419,9,377,0,0,4741,Alfredo Marcondes,-21.9527,-51.413956
SP,city,Altair,3500907,2021-05-30,202122,4186,4160,True,False,158,3774.48638,2021-05-30,0.0759,12,380,0,0,4742,Altair,-20.524207,-49.057073
SP,city,Altinópolis,3501004,2021-05-30,202122,16203,16184,True,False,765,4721.3479,2021-05-30,0.0458,35,383,0,0,4743,Altinópolis,-21.021364,-47.3712
SP,city,Alto Alegre,3501103,2021-05-30,202122,4088,4099,True,False,304,7436.39922,2021-05-30,0.0461,14,387,10,0,4744,Alto Alegre,-21.581103,-50.16798
SP,city,Alumínio,3501152,2021-05-30,202122,18767,18628,True,False,1249,6655.2992,2021-05-30,0.0304,38,384,15,0,4745,Alumínio,-23.530553,-47.254571
SP,city,Álvares Florence,3501202,2021-05-30,202122,3647,3679,True,False,402,11022.75843,2021-05-30,0.0323,13,367,8,0,4746,Álvares Florence,-20.320341,-49.914126
SP,city,Álvares Machado,3501301,2021-05-30,202122,24998,24915,True,False,1553,6212.497,2021-05-30,0.0296,46,398,2,0,4747,Álvares Machado,-22.076415,-51.47224
SP,city,Álvaro de Carvalho,3501400,2021-05-30,202122,5274,5227,True,False,145,2749.33637,2021-05-30,0.0621,9,388,0,0,4748,Álvaro de Carvalho,-22.084132,-49.719044
SP,city,Alvinlândia,3501509,2021-05-30,202122,3237,3222,True,False,127,3923.38585,2021-05-30,0.0551,7,363,0,0,4749,Alvinlândia,-22.443481,-49.762323
SP,city,Americana,3501608,2021-05-30,202122,242018,239597,True,False,18152,7500.26858,2021-05-30,0.0305,554,426,187,3,4750,Americana,-22.73736,-47.333119
SP,city,Américo Brasiliense,3501707,2021-05-30,202122,41032,40504,True,False,3393,8269.15578,2021-05-30,0.0242,82,415,20,0,4751,Américo Brasiliense,-21.728771,-48.11467
SP,city,Américo de Campos,3501806,2021-05-30,202122,5981,5969,True,False,707,11820.76576,2021-05-30,0.0325,23,389,13,0,4752,Américo de Campos,-20.298476,-49.735904
SP,city,Amparo,3501905,2021-05-30,202122,72677,72195,True,False,5154,7091.6521,2021-05-30,0.0239,123,415,126,0,4753,Amparo,-22.70879,-46.772022
SP,city,Analândia,3502002,2021-05-30,202122,5056,4995,True,False,274,5419.3038,2021-05-30,0.0146,4,355,1,1,4754,Analândia,-22.128917,-47.661939
SP,city,Andradina,3502101,2021-05-30,202122,57202,57157,True,False,5157,9015.41904,2021-05-30,0.0425,219,411,39,0,4755,Andradina,-20.894761,-51.378568
SP,city,Angatuba,3502200,2021-05-30,202122,25479,25228,True,False,2326,9129.0867,2021-05-30,0.0245,57,408,21,0,4756,Angatuba,-23.491733,-48.413872
SP,city,Anhembi,3502309,2021-05-30,202122,6819,6724,True,False,209,3064.96554,2021-05-30,0.0239,5,396,2,0,4757,Anhembi,-22.792959,-48.133595
SP,city,Anhumas,3502408,2021-05-30,202122,4144,4115,True,False,196,4729.72973,2021-05-30,0.0204,4,380,-1,0,4758,Anhumas,-22.293414,-51.389542
SP,city,Aparecida,3502507,2021-05-30,202122,36185,36157,True,False,2140,5914.05278,2021-05-30,0.0355,76,408,8,1,4759,Aparecida,-22.849509,-45.232496
SP,city,Apiaí,3502705,2021-05-30,202122,24226,24374,True,False,1130,4664.41014,2021-05-30,0.0584,66,411,9,0,4761,Apiaí,-24.510819,-48.844271
SP,city,Araçariguama,3502754,2021-05-30,202122,22860,22364,True,False,1415,6189.85127,2021-05-30,0.0339,48,415,10,1,4762,Araçariguama,-23.436597,-47.060825
SP,city,Araçatuba,3502804,2021-05-30,202122,198129,197016,True,False,23001,11609.10316,2021-05-30,0.0297,682,426,79,2,4763,Araçatuba,-21.207648,-50.440106
SP,city,Araçoiaba da Serra,3502903,2021-05-30,202122,34776,34146,True,False,2230,6412.46837,2021-05-30,0.0229,51,416,20,0,4764,Araçoiaba da Serra,-23.502901,-47.616605
SP,city,Aramina,3503000,2021-05-30,202122,5655,5620,True,False,270,4774.53581,2021-05-30,0.037,10,354,4,0,4765,Aramina,-20.088152,-47.787251
SP,city,Arandu,3503109,2021-05-30,202122,6365,6357,True,False,378,5938.72742,2021-05-30,0.0265,10,409,6,1,4766,Arandu,-23.138559,-49.048661
SP,city,Arapeí,3503158,2021-05-30,202122,2460,2469,True,False,189,7682.92683,2021-05-30,0.0159,3,356,1,1,4767,Arapeí,-22.671744,-44.444127
SP,city,Araraquara,3503208,2021-05-30,202122,238339,236072,True,False,18131,7607.23172,2021-05-30,0.0222,402,424,168,1,4768,Araraquara,-21.784511,-48.178014
SP,city,Araras,3503307,2021-05-30,202122,135506,134236,True,False,14234,10504.33191,2021-05-30,0.0225,320,419,74,4,4769,Araras,-22.357238,-47.384235
SP,city,Arco-Íris,3503356,2021-05-30,202122,1773,1791,True,False,111,6260.5753,2021-05-30,0.0541,6,291,1,0,4770,Arco-Íris,-21.772797,-50.466018
SP,city,Arealva,3503406,2021-05-30,202122,8613,8560,True,False,678,7871.82166,2021-05-30,0.0147,10,400,10,0,4771,Arealva,-22.031026,-48.913511
SP,city,Areias,3503505,2021-05-30,202122,3896,3886,True,False,257,6596.50924,2021-05-30,0.0039,1,341,0,0,4772,Areias,-22.578597,-44.69924
SP,city,Areiópolis,3503604,2021-05-30,202122,11158,11129,True,False,1056,9464.06166,2021-05-30,0.0123,13,403,7,0,4773,Areiópolis,-22.667216,-48.668052
SP,city,Ariranha,3503703,2021-05-30,202122,9761,9668,True,False,445,4558.95912,2021-05-30,0.036,16,376,5,0,4774,Ariranha,-21.18716,-48.790418
SP,city,Artur Nogueira,3503802,2021-05-30,202122,55340,54408,True,False,3665,6622.69606,2021-05-30,0.0286,105,417,66,1,4775,Artur Nogueira,-22.572737,-47.172679
SP,city,Arujá,3503901,2021-05-30,202122,91157,89824,True,False,6650,7295.10625,2021-05-30,0.0382,254,431,130,1,4776,Arujá,-23.396476,-46.319983
SP,city,Aspásia,3503950,2021-05-30,202122,1818,1822,True,False,105,5775.57756,2021-05-30,0.0381,4,363,0,0,4777,Aspásia,-20.160028,-50.728046
SP,city,Assis,3504008,2021-05-30,202122,105087,104386,True,False,8758,8334.04703,2021-05-30,0.0336,294,424,137,3,4778,Assis,-22.659957,-50.418307
SP,city,Atibaia,3504107,2021-05-30,202122,144088,142761,True,False,9525,6610.54356,2021-05-30,0.0235,224,423,53,0,4779,Atibaia,-23.117059,-46.556262
SP,city,Auriflama,3504206,2021-05-30,202122,15253,15189,True,False,1723,11296.13846,2021-05-30,0.0348,60,399,2,0,4780,Auriflama,-20.683621,-50.55719
SP,city,Avaí,3504305,2021-05-30,202122,5436,5403,True,False,305,5610.74319,2021-05-30,0.0295,9,408,3,0,4781,Avaí,-22.151409,-49.335596
SP,city,Avanhandava,3504404,2021-05-30,202122,13859,13649,True,False,675,4870.48128,2021-05-30,0.0385,26,388,17,0,4782,Avanhandava,-21.458416,-49.950893
SP,city,Avaré,3504503,2021-05-30,202122,91232,90655,True,False,7867,8623.07085,2021-05-30,0.0216,170,418,113,0,4783,Avaré,-23.106732,-48.925052
SP,city,Bady Bassitt,3504602,2021-05-30,202122,17761,17502,True,False,2753,15500.25336,2021-05-30,0.0232,64,418,55,0,4784,Bady Bassitt,-20.919689,-49.4385
SP,city,Balbinos,3504701,2021-05-30,202122,5934,5735,True,False,323,5443.20863,2021-05-30,0.0124,4,346,0,0,4785,Balbinos,-21.896293,-49.361906
SP,city,Bálsamo,3504800,2021-05-30,202122,9139,9068,True,False,1370,14990.6992,2021-05-30,0.0394,54,377,4,0,4786,Bálsamo,-20.734843,-49.586487
SP,city,Bananal,3504909,2021-05-30,202122,10993,10945,True,False,905,8232.5116,2021-05-30,0.0033,3,389,1,1,4787,Bananal,-22.681932,-44.328114
SP,city,Barão de Antonina,3505005,2021-05-30,202122,3498,3469,True,False,312,8919.3825,2021-05-30,0.0224,7,376,0,0,4788,Barão de Antonina,-23.628419,-49.563366
SP,city,Barbosa,3505104,2021-05-30,202122,7468,7402,True,False,386,5168.71987,2021-05-30,0.0285,11,386,0,0,4789,Barbosa,-21.265661,-49.951816
SP,city,Bariri,3505203,2021-05-30,202122,35558,35264,True,False,2412,6783.28365,2021-05-30,0.0402,97,412,3,0,4790,Bariri,-22.072955,-48.743828
SP,city,Barra Bonita,3505302,2021-05-30,202122,36126,36126,True,False,2805,7764.49095,2021-05-30,0.0275,77,402,31,0,4791,Barra Bonita,-22.490859,-48.558349
SP,city,Barra do Chapéu,3505351,2021-05-30,202122,5760,5724,True,False,243,4218.75,2021-05-30,0.0082,2,346,0,0,4792,Barra do Chapéu,-24.472203,-49.023784
SP,city,Barra do Turvo,3505401,2021-05-30,202122,7632,7659,True,False,526,6892.03354,2021-05-30,0.0304,16,417,0,0,4793,Barra do Turvo,-24.759035,-48.50126
SP,city,Barretos,3505500,2021-05-30,202122,122833,122098,True,False,11990,9761.22052,2021-05-30,0.0306,367,419,138,1,4794,Barretos,-20.553146,-48.569832
SP,city,Barrinha,3505609,2021-05-30,202122,33180,32812,True,False,1403,4228.45087,2021-05-30,0.0378,53,403,18,0,4795,Barrinha,-21.186374,-48.163614
SP,city,Barueri,3505708,2021-05-30,202122,276982,274182,True,False,25482,9199.8758,2021-05-30,0.0363,926,439,281,11,4796,Barueri,-23.505689,-46.879042
SP,city,Bastos,3505807,2021-05-30,202122,20953,20953,True,False,1085,5178.2561,2021-05-30,0.0286,31,375,16,0,4797,Bastos,-21.920984,-50.735695
SP,city,Batatais,3505906,2021-05-30,202122,62980,62508,True,False,2509,3983.80438,2021-05-30,0.0498,125,418,19,1,4798,Batatais,-20.892867,-47.592149
SP,city,Bauru,3506003,2021-05-30,202122,379297,376818,True,False,39139,10318.82667,2021-05-30,0.0226,884,426,308,11,4799,Bauru,-22.324569,-49.087142
SP,city,Bebedouro,3506102,2021-05-30,202122,77555,77496,True,False,3512,4528.3992,2021-05-30,0.033,116,419,20,2,4800,Bebedouro,-20.949077,-48.479083
SP,city,Bento de Abreu,3506201,2021-05-30,202122,3005,2980,True,False,288,9584.02662,2021-05-30,0,0,359,2,0,4801,Bento de Abreu,-21.268629,-50.813959
SP,city,Bernardino de Campos,3506300,2021-05-30,202122,11158,11148,True,False,543,4866.46352,2021-05-30,0.0313,17,390,7,2,4802,Bernardino de Campos,-23.016439,-49.467897
SP,city,Bertioga,3506359,2021-05-30,202122,64723,63249,True,False,5128,7922.99492,2021-05-30,0.0265,136,391,21,1,4803,Bertioga,-23.848568,-46.139586
SP,city,Bilac,3506409,2021-05-30,202122,8117,8034,True,False,752,9264.50659,2021-05-30,0.0173,13,411,1,0,4804,Bilac,-21.403962,-50.47464
SP,city,Birigui,3506508,2021-05-30,202122,124883,123638,True,False,12333,9875.6436,2021-05-30,0.0358,442,420,80,4,4805,Birigui,-21.291034,-50.343162
SP,city,Boa Esperança do Sul,3506706,2021-05-30,202122,15018,14923,True,False,849,5653.21614,2021-05-30,0.0153,13,376,6,0,4807,Boa Esperança do Sul,-21.991832,-48.390622
SP,city,Bocaina,3506805,2021-05-30,202122,12452,12329,True,False,1117,8970.44651,2021-05-30,0.0233,26,398,5,0,4808,Bocaina,-22.136538,-48.523044
SP,city,Bofete,3506904,2021-05-30,202122,11921,11730,True,False,620,5200.90596,2021-05-30,0.021,13,373,15,0,4809,Bofete,-23.105543,-48.258203
SP,city,Boituva,3507001,2021-05-30,202122,62170,60997,True,False,4624,7437.6709,2021-05-30,0.026,120,420,18,0,4810,Boituva,-23.285531,-47.678574
SP,city,Bom Jesus dos Perdões,3507100,2021-05-30,202122,25985,25448,True,False,1884,7250.33673,2021-05-30,0.0127,24,401,1,0,4811,Bom Jesus dos Perdões,-23.135579,-46.467474
SP,city,Bom Sucesso de Itararé,3507159,2021-05-30,202122,3984,3954,True,False,131,3288.15261,2021-05-30,0.0382,5,321,1,0,4812,Bom Sucesso de Itararé,-24.315511,-49.145104
SP,city,Borá,3507209,2021-05-30,202122,838,837,True,False,101,12052.50597,2021-05-30,0.0099,1,362,2,0,4813,Borá,-22.269627,-50.540919
SP,city,Boracéia,3507308,2021-05-30,202122,4868,4823,True,False,832,17091.20789,2021-05-30,0.0252,21,380,4,0,4814,Boracéia,-22.192645,-48.780751
SP,city,Borborema,3507407,2021-05-30,202122,16164,16046,True,False,1239,7665.18189,2021-05-30,0.0315,39,402,13,0,4815,Borborema,-21.621368,-49.074089
SP,city,Borebi,3507456,2021-05-30,202122,2683,2653,True,False,159,5926.20201,2021-05-30,0.0126,2,401,0,0,4816,Borebi,-22.572763,-48.970749
SP,city,Botucatu,3507506,2021-05-30,202122,148130,146497,True,False,12069,8147.57308,2021-05-30,0.019,229,422,61,5,4817,Botucatu,-22.883697,-48.443706
SP,city,Bragança Paulista,3507605,2021-05-30,202122,170533,168668,True,False,14291,8380.19621,2021-05-30,0.0285,407,419,74,14,4818,Bragança Paulista,-22.952681,-46.54188
SP,city,Braúna,3507704,2021-05-30,202122,5741,5686,True,False,407,7089.35725,2021-05-30,0.0467,19,358,5,0,4819,Braúna,-21.499039,-50.317489
SP,city,Brejo Alegre,3507753,2021-05-30,202122,2889,2865,True,False,305,10557.28626,2021-05-30,0.0393,12,390,3,1,4820,Brejo Alegre,-21.165147,-50.186076
SP,city,Brodowski,3507803,2021-05-30,202122,25277,24939,True,False,2216,8766.86316,2021-05-30,0.023,51,427,44,1,4821,Brodowski,-20.984532,-47.657217
SP,city,Brotas,3507902,2021-05-30,202122,24636,24403,True,False,471,1911.83634,2021-05-30,0.0722,34,383,0,0,4822,Brotas,-22.279476,-48.125115
SP,city,Buri,3508009,2021-05-30,202122,19965,19878,True,False,2239,11214.62559,2021-05-30,0.0304,68,381,21,0,4823,Buri,-23.797689,-48.595811
SP,city,Buritama,3508108,2021-05-30,202122,17281,17144,True,False,2028,11735.43198,2021-05-30,0.0281,57,411,13,1,4824,Buritama,-21.066064,-50.147494
SP,city,Buritizal,3508207,2021-05-30,202122,4514,4481,True,False,245,5427.55871,2021-05-30,0.0408,10,366,0,0,4825,Buritizal,-20.191084,-47.709636
SP,city,Cabrália Paulista,3508306,2021-05-30,202122,4243,4264,True,False,321,7565.40184,2021-05-30,0.0125,4,356,11,0,4826,Cabrália Paulista,-22.45756,-49.339337
SP,city,Cabreúva,3508405,2021-05-30,202122,50429,49707,True,False,3265,6474.44923,2021-05-30,0.0248,81,404,25,1,4827,Cabreúva,-23.30533,-47.136251
SP,city,Pracinha,3540853,2021-05-30,202122,4212,4093,True,False,168,3988.60399,2021-05-30,0.006,1,394,0,0,5191,Pracinha,-21.849563,-51.086791
SP,city,Cachoeira Paulista,3508603,2021-05-30,202122,33581,33327,True,False,2154,6414.34144,2021-05-30,0.0158,34,426,10,0,4829,Cachoeira Paulista,-22.666498,-45.015384
SP,city,Caconde,3508702,2021-05-30,202122,19009,18985,True,False,1117,5876.16392,2021-05-30,0.0233,26,398,3,0,4830,Caconde,-21.527995,-46.643659
SP,city,Cafelândia,3508801,2021-05-30,202122,17843,17767,True,False,679,3805.41389,2021-05-30,0.0457,31,352,4,0,4831,Cafelândia,-21.803112,-49.609213
SP,city,Caiabu,3508900,2021-05-30,202122,4193,4191,True,False,89,2122.58526,2021-05-30,0.0562,5,415,1,0,4832,Caiabu,-22.012719,-51.239408
SP,city,Caieiras,3509007,2021-05-30,202122,102775,101470,True,False,7117,6924.83581,2021-05-30,0.0358,255,432,44,1,4833,Caieiras,-23.360729,-46.73974
SP,city,Caiuá,3509106,2021-05-30,202122,5946,5874,True,False,274,4608.13993,2021-05-30,0.0219,6,361,1,0,4834,Caiuá,-21.832164,-51.996918
SP,city,Cajamar,3509205,2021-05-30,202122,77934,76801,True,False,3776,4845.12536,2021-05-30,0.0487,184,427,22,1,4835,Cajamar,-23.355014,-46.878146
SP,city,Cajati,3509254,2021-05-30,202122,28494,28549,True,False,3035,10651.3652,2021-05-30,0.0267,81,403,13,1,4836,Cajati,-24.73239,-48.122347
SP,city,Cajobi,3509304,2021-05-30,202122,10596,10542,True,False,817,7710.45678,2021-05-30,0.033,27,396,3,0,4837,Cajobi,-20.877287,-48.806336
SP,city,Cajuru,3509403,2021-05-30,202122,26393,26167,True,False,941,3565.33929,2021-05-30,0.0383,36,412,12,0,4838,Cajuru,-21.274934,-47.303022
SP,city,Campina do Monte Alegre,3509452,2021-05-30,202122,6057,6024,True,False,464,7660.55803,2021-05-30,0.028,13,381,7,0,4839,Campina do Monte Alegre,-23.58948,-48.4758
SP,city,Campinas,3509502,2021-05-30,202122,1213792,1204073,True,False,84196,6936.60858,2021-05-30,0.0395,3327,439,367,12,4840,Campinas,-22.905346,-47.06595
SP,city,Campo Limpo Paulista,3509601,2021-05-30,202122,85541,84650,True,False,4322,5052.5479,2021-05-30,0.0474,205,410,27,2,4841,Campo Limpo Paulista,-23.207791,-46.788919
SP,city,Campos do Jordão,3509700,2021-05-30,202122,52405,52088,True,False,3975,7585.15409,2021-05-30,0.0234,93,413,32,0,4842,Campos do Jordão,-22.729618,-45.583337
SP,city,Campos Novos Paulista,3509809,2021-05-30,202122,4997,4965,True,False,242,4842.90574,2021-05-30,0.0207,5,367,1,0,4843,Campos Novos Paulista,-22.601952,-49.998726
SP,city,Cananéia,3509908,2021-05-30,202122,12541,12540,True,False,658,5246.79053,2021-05-30,0.0395,26,408,0,0,4844,Cananéia,-25.014428,-47.934074
SP,city,Redenção da Serra,3542305,2021-05-30,202122,3839,3851,True,False,90,2344.36051,2021-05-30,0.0111,1,360,1,0,5208,Redenção da Serra,-23.263763,-45.54222
SP,city,Cândido Mota,3510005,2021-05-30,202122,31346,31280,True,False,3296,10514.89823,2021-05-30,0.0334,110,391,52,1,4846,Cândido Mota,-22.747093,-50.387326
SP,city,Cândido Rodrigues,3510104,2021-05-30,202122,2799,2793,True,False,116,4144.33726,2021-05-30,0.0517,6,374,1,1,4847,Cândido Rodrigues,-21.327531,-48.632719
SP,city,Canitar,3510153,2021-05-30,202122,5292,5216,True,False,618,11678.00454,2021-05-30,0.0146,9,332,31,0,4848,Canitar,-23.004014,-49.783947
SP,city,Capão Bonito,3510203,2021-05-30,202122,47118,47138,True,False,3710,7873.84864,2021-05-30,0.0175,65,411,13,0,4849,Capão Bonito,-24.011265,-48.348222
SP,city,Capela do Alto,3510302,2021-05-30,202122,20985,20706,True,False,1255,5980.46223,2021-05-30,0.0183,23,405,11,0,4850,Capela do Alto,-23.468471,-47.738834
SP,city,Capivari,3510401,2021-05-30,202122,56379,55768,True,False,3720,6598.20146,2021-05-30,0.0199,74,377,16,3,4851,Capivari,-22.995144,-47.50715
SP,city,Caraguatatuba,3510500,2021-05-30,202122,123389,121532,True,False,14331,11614.48752,2021-05-30,0.0264,379,420,123,1,4852,Caraguatatuba,-23.612535,-45.412533
SP,city,Carapicuíba,3510609,2021-05-30,202122,403183,400927,True,False,27300,6771.11882,2021-05-30,0.0337,921,443,65,6,4853,Carapicuíba,-23.523471,-46.840676
SP,city,Cardoso,3510708,2021-05-30,202122,12349,12326,True,False,722,5846.62726,2021-05-30,0.0457,33,374,0,0,4854,Cardoso,-20.080031,-49.918322
SP,city,Casa Branca,3510807,2021-05-30,202122,30520,30380,True,False,2070,6782.43775,2021-05-30,0.029,60,383,6,1,4855,Casa Branca,-21.77081,-47.085245
SP,city,Cássia dos Coqueiros,3510906,2021-05-30,202122,2505,2523,True,False,173,6906.18762,2021-05-30,0.0058,1,366,0,0,4856,Cássia dos Coqueiros,-21.280082,-47.164327
SP,city,Castilho,3511003,2021-05-30,202122,21267,21006,True,False,1846,8680.11473,2021-05-30,0.0358,66,410,18,0,4857,Castilho,-20.868924,-51.488394
SP,city,Catanduva,3511102,2021-05-30,202122,122497,121862,True,False,10103,8247.54892,2021-05-30,0.0402,406,419,278,7,4858,Catanduva,-21.131381,-48.977015
SP,city,Catiguá,3511201,2021-05-30,202122,7855,7804,True,False,635,8084.02292,2021-05-30,0.0299,19,385,14,0,4859,Catiguá,-21.051861,-49.06162
SP,city,Cedral,3511300,2021-05-30,202122,9346,9237,True,False,819,8763.10721,2021-05-30,0.0244,20,422,4,0,4860,Cedral,-20.900949,-49.266426
SP,city,Cerqueira César,3511409,2021-05-30,202122,20191,19985,True,False,1392,6894.16076,2021-05-30,0.0223,31,390,-1,0,4861,Cerqueira César,-23.037999,-49.165524
SP,city,Cerquilho,3511508,2021-05-30,202122,49802,48949,True,False,4473,8981.56701,2021-05-30,0.0217,97,382,52,1,4862,Cerquilho,-23.166487,-47.745862
SP,city,Cesário Lange,3511607,2021-05-30,202122,18375,18148,True,False,1334,7259.86395,2021-05-30,0.036,48,378,16,1,4863,Cesário Lange,-23.226035,-47.954453
SP,city,Charqueada,3511706,2021-05-30,202122,17367,17190,True,False,1047,6028.67507,2021-05-30,0.0325,34,396,1,0,4864,Charqueada,-22.50958,-47.775468
SP,city,Chavantes,3557204,2021-05-30,202122,12418,12418,True,False,763,6144.30665,2021-05-30,0.0328,25,405,5,2,4865,Chavantes,-23.036632,-49.709616
SP,city,Clementina,3511904,2021-05-30,202122,8757,8617,True,False,711,8119.21891,2021-05-30,0.0127,9,341,3,0,4866,Clementina,-21.560447,-50.452476
SP,city,Colina,3512001,2021-05-30,202122,18535,18468,True,False,1158,6247.6396,2021-05-30,0.032,37,398,2,0,4867,Colina,-20.711443,-48.53867
SP,city,Colômbia,3512100,2021-05-30,202122,6216,6210,True,False,448,7207.20721,2021-05-30,0.0134,6,353,8,0,4868,Colômbia,-20.176771,-48.686468
SP,city,Conchal,3512209,2021-05-30,202122,28273,28050,True,False,1745,6171.96619,2021-05-30,0.0321,56,395,12,0,4869,Conchal,-22.337512,-47.172927
SP,city,Conchas,3512308,2021-05-30,202122,18019,17896,True,False,1834,10178.14529,2021-05-30,0.0273,50,412,2,0,4870,Conchas,-23.01543,-48.013391
SP,city,Cordeirópolis,3512407,2021-05-30,202122,24826,24528,True,False,3915,15769.75751,2021-05-30,0.0148,58,402,1,0,4871,Cordeirópolis,-22.477778,-47.451886
SP,city,Coroados,3512506,2021-05-30,202122,6129,6058,True,False,488,7962.14717,2021-05-30,0.0307,15,395,7,0,4872,Coroados,-21.352082,-50.285937
SP,city,Coronel Macedo,3512605,2021-05-30,202122,4635,4681,True,False,378,8155.33981,2021-05-30,0.0503,19,367,5,0,4873,Coronel Macedo,-23.626143,-49.309966
SP,city,Corumbataí,3512704,2021-05-30,202122,4064,4055,True,False,349,8587.59843,2021-05-30,0.0201,7,359,1,0,4874,Corumbataí,-22.221334,-47.621451
